t_s	x_mm	y_mm	z_mm	roll_rad	pitch_rad	yaw_rad	fx_N	fy_N	fz_N
20.190426	609.792154	144.466189	98.747196	-0.000058	0.000605	1.569896	3.865446	-7.137414	8.611567
20.210486	609.432312	144.954106	98.729202	-0.000089	0.000498	1.569896	8.065685	-11.638327	8.765848
20.230440	609.242065	145.096762	98.720845	-0.000196	0.000528	1.569796	11.878751	-13.452034	8.847339
20.250419	609.085188	145.353549	98.759349	-0.000226	0.000420	1.569796	9.403921	-11.750881	8.970913
20.270421	608.865254	145.531462	98.690808	-0.000089	0.000498	1.569796	7.596195	-9.633001	9.108444
20.290419	608.634489	145.815218	98.682399	-0.000090	0.000498	1.569896	8.319407	-9.408008	9.233911
20.310421	608.227729	146.179816	98.665529	-0.000197	0.000527	1.569796	11.402562	-14.888993	9.553639
20.330420	608.063281	146.431817	98.643855	-0.000197	0.000527	1.569896	9.535480	-11.450133	9.682512
20.350444	607.715244	146.829270	98.673749	-0.000334	0.000449	1.569796	12.742638	-15.782851	9.983972
20.370419	607.560183	146.948062	98.640078	-0.000305	0.000556	1.569696	19.909687	-19.082646	10.026136
20.390421	607.343505	147.169816	98.631553	-0.000305	0.000556	1.569796	16.940591	-17.013237	10.104089
20.410462	606.945502	147.590279	98.589315	-0.000170	0.000634	1.569896	6.770422	-7.983259	10.298136
20.430443	606.802380	147.784750	98.627577	-0.000199	0.000526	1.569796	9.095408	-11.487401	10.350941
20.450419	606.585406	148.005854	98.618982	-0.000199	0.000526	1.569896	9.957215	-13.421745	10.386069
20.470441	606.422428	148.188741	98.645222	-0.000199	0.000526	1.569796	7.922387	-11.893564	10.418950
20.490421	606.193948	148.429233	98.636578	-0.000092	0.000497	1.569896	5.359824	-9.866986	10.464164
20.510424	605.829243	148.788800	98.594200	-0.000279	0.000662	1.569796	17.960919	-19.695003	10.330978
20.530443	605.685747	148.982583	98.632331	-0.000308	0.000554	1.569796	19.940256	-19.187200	10.217829
20.550447	605.437261	149.211010	98.611639	-0.000172	0.000633	1.569796	10.263471	-11.104738	10.208297
20.570444	605.076095	149.624362	98.640970	-0.000201	0.000526	1.569796	8.985389	-11.520831	10.136600
20.590481	604.912652	149.806253	98.667030	-0.000201	0.000525	1.569796	11.520537	-14.471631	10.061474
20.610639	604.694978	150.025733	98.658234	-0.000202	0.000525	1.569796	9.522439	-13.520611	10.029697
20.630448	604.504949	150.287492	98.684241	-0.000094	0.000497	1.569896	5.961247	-9.656363	10.027898
20.650464	604.298562	150.486958	98.675408	-0.000202	0.000525	1.569796	7.771816	-10.336458	9.991524
20.670462	603.940944	150.874827	98.644712	-0.000310	0.000553	1.569696	17.396943	-20.710778	9.825178
20.690443	603.703254	151.081974	98.623853	-0.000282	0.000660	1.569796	16.015341	-15.393300	9.764837
20.710441	603.559043	151.274451	98.661732	-0.000310	0.000553	1.569796	12.523868	-12.451641	9.762890
20.730417	603.176890	151.673499	98.678660	-0.000311	0.000553	1.569796	12.400217	-16.598747	9.763423
20.750442	603.013901	151.881122	98.656766	-0.000204	0.000525	1.569796	9.282405	-12.472822	9.778311
20.770421	602.646587	152.219079	98.673584	-0.000204	0.000524	1.569796	10.776334	-13.794814	9.787011
20.790422	602.494949	152.406750	98.651677	-0.000204	0.000524	1.569796	9.812092	-14.671121	9.832472
20.810421	602.268321	152.592990	98.630681	-0.000284	0.000659	1.569796	12.593773	-18.613091	9.865397
20.830441	602.123641	152.784590	98.668392	-0.000312	0.000552	1.569796	16.939572	-19.291836	9.834917
20.850405	601.893379	153.021264	98.659310	-0.000205	0.000524	1.569796	14.031728	-11.202100	9.841183
20.870427	601.522657	153.425212	98.628275	-0.000206	0.000524	1.569796	10.772707	-12.071355	9.943950
20.890468	601.358133	153.604758	98.653928	-0.000206	0.000524	1.569796	10.725141	-11.938151	9.964555
20.910419	601.127552	153.840758	98.644779	-0.000098	0.000496	1.569896	7.895688	-9.069019	9.985181
20.930407	600.739984	154.276651	98.661202	-0.000207	0.000523	1.569896	7.788118	-12.237038	10.071260
20.950420	600.587729	154.463119	98.639220	-0.000207	0.000523	1.569796	9.374958	-13.945044	10.093847
20.970421	600.368459	154.678874	98.630006	-0.000207	0.000523	1.569896	12.730435	-14.413270	10.057812
20.990442	599.904630	154.982887	98.683714	-0.000127	0.000388	1.569896	12.122308	-5.702445	10.052064
21.010442	599.673204	154.983273	98.627690	-0.000100	0.000496	1.569896	9.783092	-0.961103	10.047347
21.030405	599.464331	154.927825	98.631078	-0.000100	0.000496	1.569996	8.095273	2.156587	10.034792
21.050420	599.139877	154.691527	98.684411	-0.000019	0.000361	1.569996	6.199022	4.989793	9.999144
21.070473	598.950255	154.535758	98.687644	0.000088	0.000334	1.569996	6.199022	4.989793	9.999144
21.090423	598.729143	154.265691	98.644130	0.000116	0.000442	1.569996	4.940243	6.512661	9.938742
21.110424	598.451062	153.961813	98.709032	0.000061	0.000226	1.569996	10.479288	7.754769	9.823702
21.130423	598.288292	153.726809	98.712069	0.000061	0.000226	1.569896	11.023611	7.179861	9.777129
21.150445	598.103040	153.547483	98.655813	0.000089	0.000334	1.569996	6.150553	4.840770	9.818029
21.170443	597.924792	153.372385	98.658774	0.000089	0.000334	1.569996	5.479882	5.287061	9.882131
21.190391	597.548615	153.010636	98.652571	0.000116	0.000441	1.569996	4.270614	3.167993	10.001884
21.210463	597.385522	152.775891	98.655384	0.000116	0.000441	1.569996	3.872492	4.381281	10.043541
21.230421	597.226650	152.612566	98.670124	0.000089	0.000334	1.569996	3.919917	5.488345	10.068025
21.250424	596.869661	152.262732	98.675502	0.000089	0.000334	1.570096	9.376181	9.168339	9.863347
21.270420	596.706310	152.028189	98.678117	0.000089	0.000334	1.569996	9.725342	7.505110	9.773609
21.290446	596.527695	151.853364	98.680682	0.000089	0.000334	1.569996	7.173054	5.473636	9.780262
21.310465	596.126832	151.409360	98.639037	0.000117	0.000441	1.569996	5.206185	4.759936	9.838844
21.330419	595.967639	151.246264	98.653436	0.000089	0.000334	1.569996	6.845005	6.295475	9.845559
21.350462	595.769262	151.059963	98.643831	0.000117	0.000441	1.569996	5.056470	5.349507	9.899006
21.370443	595.446169	150.662752	98.660404	0.000089	0.000334	1.569996	6.073107	7.778834	9.960112
21.390420	595.446169	150.662752	98.660404	0.000089	0.000334	1.569996	6.073107	7.778834	9.960112
21.410423	595.044561	150.219325	98.618206	0.000117	0.000441	1.569996	7.503949	8.058262	9.958096
21.430480	594.865507	150.044829	98.620336	0.000117	0.000441	1.569996	7.319353	7.942791	9.963030
21.450443	594.713052	149.886143	98.693198	0.000062	0.000226	1.569996	7.375113	6.212346	9.990855
21.470404	594.310961	149.443091	98.650585	0.000090	0.000334	1.569996	7.972870	6.849279	9.987487
21.490457	594.131720	149.268733	98.652498	0.000090	0.000334	1.569996	6.777907	7.690220	9.994875
21.510439	593.788003	148.860730	98.656176	0.000090	0.000334	1.569996	6.327627	8.877554	10.013666
21.530394	593.608620	148.686481	98.657941	0.000090	0.000334	1.569996	5.720443	6.635063	10.023051
21.550488	593.429196	148.512261	98.659657	0.000090	0.000334	1.570096	4.767480	5.492930	10.075638
21.570422	593.264562	148.278746	98.661322	0.000090	0.000334	1.569996	4.069745	4.882824	10.131091
21.590467	593.085038	148.104605	98.662939	0.000090	0.000334	1.569996	5.087252	6.364962	10.157524
21.610429	592.681836	147.662425	98.619491	0.000118	0.000441	1.569896	10.690670	7.396614	10.072852
21.630442	592.509231	147.492566	98.679486	0.000090	0.000334	1.569996	8.219817	6.599127	10.044207
21.650452	592.290304	147.295427	98.646340	0.000090	0.000334	1.570096	5.785434	8.470440	10.014733
21.670377	591.945437	146.888329	98.649001	0.000090	0.000333	1.570096	6.171457	8.944428	9.960124
21.690442	591.765579	146.714440	98.650258	0.000090	0.000333	1.570096	6.370287	7.162439	9.977075
21.710441	591.600331	146.481423	98.651464	0.000090	0.000333	1.569996	4.181369	4.678094	10.020572
21.730420	591.168971	146.091775	98.653615	0.000118	0.000441	1.570096	3.518352	3.795012	10.101621
21.750419	591.023125	145.870478	98.666632	0.000090	0.000333	1.569996	6.059356	4.039034	10.096094
21.770420	590.843021	145.696780	98.667622	0.000090	0.000333	1.569996	7.605857	5.258726	10.022406
21.790407	590.662876	145.523112	98.668563	0.000090	0.000333	1.569996	5.188408	5.581265	9.980717
21.810425	590.497222	145.290426	98.669455	0.000091	0.000333	1.569996	4.353659	7.268853	9.962687
21.830444	590.092270	144.849635	98.624625	0.000118	0.000441	1.569996	3.263647	5.510311	9.936977
21.850440	589.911920	144.676129	98.625373	0.000119	0.000441	1.569996	5.186280	6.724917	9.876514
21.870443	589.738603	144.506810	98.684237	0.000091	0.000333	1.570096	4.708330	7.032825	9.836374
21.890439	589.333169	144.066404	98.638994	0.000119	0.000441	1.569996	4.516074	4.900230	9.883477
21.910421	589.152632	143.893041	98.639525	0.000119	0.000441	1.569996	6.092853	4.651367	9.886410
21.930532	588.811067	143.557925	98.652414	0.000091	0.000333	1.570096	6.182357	5.284404	9.905682
21.950507	588.630409	143.384652	98.652796	0.000091	0.000333	1.570096	5.916133	6.738096	9.907519
21.970418	588.397811	143.180973	98.664710	0.000091	0.000333	1.570096	5.406769	6.764236	9.913330
21.990425	587.996923	142.811516	98.630758	0.000091	0.000333	1.569996	5.021769	4.620081	9.962933
22.010505	587.764172	142.607945	98.642449	0.000091	0.000333	1.569996	5.260609	4.042299	9.992627
22.030444	587.524287	142.400260	98.596157	0.000119	0.000441	1.569996	3.019775	2.909782	10.051435
22.050441	587.115890	142.093936	98.619659	0.000091	0.000333	1.569996	12.018603	6.670398	9.921161
22.070423	586.930476	141.944686	98.677421	0.000171	0.000198	1.569996	9.793444	7.940742	9.832467
22.090427	586.690415	141.737124	98.630910	0.000199	0.000305	1.569996	5.159401	6.801728	9.824366
22.110420	586.281756	141.430938	98.653861	0.000171	0.000198	1.570096	9.987229	12.369370	9.714171
22.130420	586.281756	141.430938	98.653861	0.000171	0.000198	1.570096	9.987229	12.369370	9.714171
22.150445	585.867448	141.054719	98.664557	0.000171	0.000198	1.569996	5.619432	4.005204	9.829863
22.170440	585.697703	140.862222	98.664144	0.000063	0.000226	1.569996	3.868317	2.079833	9.927833
22.190431	585.464442	140.658994	98.674975	0.000063	0.000226	1.569896	7.809719	4.428543	9.951904
22.210421	585.048289	140.348896	98.639509	0.000063	0.000226	1.569996	9.540810	7.367406	9.969249
22.230422	584.692545	140.007574	98.695756	0.000035	0.000118	1.569996	6.154037	5.056449	10.136878
22.250422	584.485603	139.912986	98.695012	0.000143	0.000090	1.569996	7.983561	6.738678	10.185942
22.270422	584.063471	139.533148	98.647055	0.000171	0.000198	1.569996	10.085416	7.912356	10.224164
22.290524	583.867950	139.418930	98.646165	0.000171	0.000198	1.570096	9.446015	8.523104	10.218886
22.310442	583.686346	139.246338	98.645226	0.000171	0.000197	1.569996	10.269851	8.894407	10.227317
22.330531	583.330100	138.905381	98.700577	0.000143	0.000090	1.569996	6.440934	5.540739	10.263023
22.350420	583.134498	138.791195	98.699466	0.000143	0.000090	1.569996	6.505113	6.877606	10.225084
22.370442	582.893616	138.584195	98.652016	0.000171	0.000197	1.569996	11.094280	10.112032	10.038143
22.390459	582.537071	138.243455	98.706837	0.000143	0.000090	1.569996	6.333614	4.801371	10.025138
22.410423	582.355197	138.071064	98.705509	0.000143	0.000090	1.569996	7.800899	6.970305	10.024237
22.430426	582.100333	137.922419	98.657860	0.000171	0.000197	1.570096	8.625245	8.232639	9.964182
22.450375	581.743491	137.581895	98.712152	0.000143	0.000090	1.569996	11.090146	9.461904	9.811097
22.470426	581.561467	137.409614	98.710607	0.000143	0.000090	1.569996	7.186625	6.540183	9.837654
22.490444	581.306498	137.261010	98.662759	0.000171	0.000197	1.570096	3.139987	3.479545	9.931251
22.510418	580.890167	136.886220	98.670276	0.000171	0.000197	1.569996	10.908436	9.199095	9.868018
22.530431	580.707988	136.714053	98.668519	0.000171	0.000197	1.569996	6.386745	6.276042	9.930101
22.550421	580.473651	136.511570	98.677516	0.000171	0.000197	1.569996	4.680062	5.581173	10.008111
22.570420	580.047693	136.171269	98.627497	0.000092	0.000333	1.569996	8.995247	5.062405	9.987420
22.590415	579.880670	136.034456	98.694468	0.000143	0.000090	1.569996	13.012339	8.667018	9.836347
22.610420	579.639068	135.827967	98.646214	0.000171	0.000197	1.569996	10.619322	9.757848	9.778963
22.630399	579.202368	135.442246	98.640695	0.000200	0.000305	1.569996	3.030778	4.192174	9.920454
22.650440	579.037446	135.319999	98.650468	0.000064	0.000226	1.569996	6.125594	4.080342	9.956382
22.670514	578.835244	135.136649	98.636235	0.000092	0.000333	1.569996	6.367041	3.885344	9.973957
22.690420	578.608746	134.965554	98.656534	0.000171	0.000197	1.569996	6.304618	4.910408	10.011110
22.710472	578.202736	134.571904	98.662320	0.000064	0.000226	1.569996	8.965592	6.596633	9.995773
22.730443	577.956420	134.389484	98.670388	0.000171	0.000197	1.569996	9.463529	7.086044	9.941284
22.750442	577.700968	134.241078	98.621667	0.000200	0.000304	1.570096	9.398209	8.308980	9.885957
22.770439	577.525291	134.073474	98.675738	0.000171	0.000197	1.569996	7.361747	7.237997	9.914696
22.790421	577.309958	133.882895	98.695534	0.000143	0.000090	1.569996	8.260863	7.821179	9.936557
22.810444	576.832685	133.474875	98.654299	0.000171	0.000197	1.569996	11.980775	9.953866	9.844795
22.830441	576.649738	133.303286	98.651443	0.000171	0.000197	1.569996	9.130205	6.424785	9.947132
22.850453	576.414525	133.101428	98.658943	0.000171	0.000197	1.569996	4.611980	3.698508	10.077524
22.870444	575.996184	132.728121	98.663310	0.000171	0.000197	1.569896	8.749357	6.508834	10.104495
22.890423	575.799809	132.614246	98.660219	0.000171	0.000197	1.569996	7.507423	7.593038	10.057073
22.910420	575.616670	132.442803	98.657079	0.000171	0.000197	1.569996	6.210697	7.350700	10.073852
22.930587	575.145753	132.039444	98.671211	0.000171	0.000197	1.569996	5.835018	4.945868	10.143539
22.950419	574.962485	131.868103	98.667885	0.000171	0.000197	1.569996	7.055159	4.969227	10.156427
22.970419	574.738309	131.646826	98.674744	0.000064	0.000225	1.569996	4.811171	3.377517	10.201857
22.990475	574.259887	131.239656	98.631914	0.000093	0.000333	1.569996	10.337336	5.936029	10.133917
23.010419	574.103238	131.083962	98.696589	0.000036	0.000118	1.569996	10.388786	7.540619	10.057090
23.030423	573.652834	130.719685	98.687428	0.000172	0.000197	1.569996	6.763562	8.039724	9.917423
23.050449	573.469267	130.548581	98.683681	0.000172	0.000197	1.569996	4.787181	5.536132	9.916346
23.070503	573.285661	130.377508	98.679884	0.000172	0.000197	1.570096	7.543210	7.563749	9.889877
23.090497	573.115033	130.149157	98.676037	0.000172	0.000197	1.569996	9.818323	10.100021	9.790677
23.110441	572.879001	129.947926	98.682189	0.000172	0.000197	1.569996	9.106774	10.083616	9.711633
23.130424	572.452021	129.571710	98.628165	0.000200	0.000304	1.569996	10.516558	7.087175	9.711005
23.150420	572.275294	129.404927	98.680134	0.000172	0.000197	1.569996	9.829508	6.221665	9.742083
23.170496	572.064592	129.153915	98.641946	0.000172	0.000197	1.569896	8.856539	7.819481	9.757503
23.190447	571.684084	128.805069	98.677516	0.000172	0.000197	1.569996	6.819468	6.582435	9.802686
23.210392	571.519786	128.645702	98.685198	0.000143	0.000089	1.569996	8.694343	8.737421	9.808257
23.230394	571.263643	128.433418	98.678753	0.000172	0.000197	1.569996	7.467458	8.044956	9.850295
23.250517	570.848718	128.000728	98.623860	0.000201	0.000304	1.569996	5.874192	5.728845	9.968243
23.270445	570.664522	127.830144	98.619347	0.000201	0.000304	1.569996	9.908577	8.259722	9.919228
23.290382	570.487398	127.663689	98.670590	0.000172	0.000196	1.569996	8.867338	6.866462	9.924052
23.310483	570.072009	127.231400	98.615281	0.000201	0.000304	1.569996	8.199481	6.986740	9.968508
23.330417	569.894748	127.065060	98.666282	0.000172	0.000196	1.569996	5.543460	6.321299	10.018861
23.350442	569.710336	126.894659	98.661480	0.000172	0.000196	1.569996	7.582244	7.183496	10.023919
23.370541	569.308677	126.535136	98.673392	0.000143	0.000089	1.570096	10.653125	10.995907	9.846601
23.390520	569.117048	126.296579	98.656440	0.000172	0.000196	1.569996	9.797076	7.589495	9.829319
23.410445	568.706699	125.906235	98.655974	0.000065	0.000225	1.569996	9.501061	5.475486	9.914400
23.430420	568.522023	125.736051	98.650836	0.000065	0.000225	1.569996	9.421737	5.744794	9.929093
23.450422	568.338533	125.528799	98.645649	0.000172	0.000196	1.569896	9.120591	7.606293	9.961800
23.470420	567.916466	125.158508	98.644670	0.000172	0.000196	1.569996	6.738620	6.453562	10.073751
23.490420	567.731615	124.988477	98.639315	0.000172	0.000196	1.569996	9.153366	8.418552	10.075712
23.510430	567.566321	124.765804	98.689350	0.000143	0.000089	1.569996	9.322173	9.980105	10.015323
23.530450	567.143876	124.395834	98.687806	0.000143	0.000089	1.569996	12.682236	9.615316	9.951417
23.550419	566.958848	124.225953	98.682210	0.000143	0.000089	1.569996	14.335748	9.249545	9.920829
23.570448	566.726533	123.965257	98.630645	0.000172	0.000196	1.569996	11.143852	7.634839	9.968693
23.590422	566.363360	123.629781	98.674505	0.000143	0.000089	1.569996	8.821197	7.713761	10.120008
23.610419	566.218074	123.482903	98.702619	0.000143	0.000089	1.569996	7.415277	7.233208	10.185485
23.630420	565.973162	123.279053	98.650846	0.000173	0.000196	1.569996	7.811858	8.390221	10.214405
23.650431	565.614851	122.883202	98.638969	0.000173	0.000196	1.569996	8.090407	10.734482	10.162281
23.670421	565.429474	122.713623	98.632955	0.000173	0.000196	1.569996	8.639394	8.150299	10.148425
23.690423	565.251183	122.548149	98.682046	0.000143	0.000089	1.569996	11.619305	8.609716	10.090465
23.710452	564.820103	122.111334	98.666969	0.000173	0.000196	1.569996	6.400096	6.577747	10.075425
23.730420	564.634551	121.941910	98.660715	0.000173	0.000196	1.569996	7.304434	8.206124	10.011431
23.750443	564.448960	121.772518	98.654410	0.000173	0.000196	1.569996	8.857751	7.200476	9.934651
23.770408	564.037183	121.347401	98.650800	0.000173	0.000196	1.569996	9.856007	8.461042	9.925141
23.790443	563.851455	121.178129	98.644328	0.000173	0.000196	1.569996	7.896779	9.156583	9.884451
23.810441	563.487011	120.843748	98.686170	0.000144	0.000089	1.569996	11.275533	9.473681	9.783148
23.830439	563.487011	120.843748	98.686170	0.000144	0.000089	1.569996	11.275533	9.473681	9.783148
23.850421	563.066178	120.388084	98.669893	0.000066	0.000225	1.569996	7.262032	4.134696	9.860927
23.870445	562.868971	120.238771	98.663132	0.000173	0.000196	1.569996	6.565322	5.038437	9.909704
23.890378	562.642329	119.983463	98.665321	0.000173	0.000196	1.569896	7.513452	6.754365	9.938458
23.910452	562.229491	119.559302	98.660469	0.000173	0.000196	1.569896	8.263072	7.589205	10.017893
23.930420	562.043352	119.390393	98.653470	0.000173	0.000196	1.569996	7.620632	9.466854	9.995917
23.950444	561.804483	119.191551	98.655339	0.000173	0.000196	1.570096	9.071202	11.415396	9.914059
23.970493	561.391180	118.767809	98.649930	0.000173	0.000195	1.569996	11.511792	10.177403	9.787369
23.990416	561.204862	118.599058	98.642695	0.000173	0.000195	1.570096	7.384918	6.890771	9.858371
24.010441	560.977624	118.344297	98.644242	0.000173	0.000195	1.569996	5.708627	7.060305	9.959083
24.030455	560.596758	117.939712	98.617507	0.000203	0.000302	1.569996	4.940321	5.510030	10.164217
24.050420	560.470126	117.805110	98.655837	0.000173	0.000195	1.569996	6.323668	6.501324	10.221676
24.070422	560.242595	117.550619	98.657082	0.000173	0.000195	1.569996	6.357446	8.821458	10.236345
24.090420	559.840018	117.071795	98.650592	0.000173	0.000195	1.569996	6.943790	8.782006	10.102803
24.110420	559.653302	116.903411	98.642898	0.000173	0.000195	1.569996	6.342238	6.583308	10.120980
24.130423	559.478218	116.679113	98.635154	0.000173	0.000195	1.569996	9.282974	7.699402	10.077447
24.150421	559.103528	116.279470	98.661925	0.000173	0.000195	1.569996	7.371684	8.099809	9.961832
24.170420	558.928235	116.055364	98.654008	0.000174	0.000195	1.569996	3.468931	5.785582	10.026973
24.190419	558.546040	115.652021	98.626046	0.000203	0.000302	1.569996	7.816204	8.403404	10.057725
24.210421	558.418957	115.517828	98.663721	0.000174	0.000195	1.569996	7.894950	8.580200	10.059855
24.230420	558.190578	115.264123	98.664135	0.000174	0.000195	1.569996	7.510613	8.769390	10.060138
24.250421	557.827749	114.872394	98.647706	0.000174	0.000195	1.569996	8.072940	8.089392	10.059268
24.270422	557.632162	114.637544	98.627438	0.000204	0.000302	1.569996	6.938140	6.377524	10.082859
24.290420	557.463466	114.417978	98.673277	0.000174	0.000195	1.569996	9.048182	7.908496	10.007084
24.310484	557.047277	113.996912	98.664817	0.000174	0.000195	1.569996	2.617555	5.630298	10.035026
24.330421	556.911420	113.796155	98.690021	0.000174	0.000195	1.569996	3.534096	7.863216	10.045919
24.350430	556.663895	113.594692	98.635727	0.000204	0.000302	1.570096	4.588296	10.605601	9.979126
24.370452	556.318588	113.152243	98.672450	0.000174	0.000195	1.569996	5.201774	9.472700	9.842138
24.390386	556.130950	112.984724	98.663697	0.000174	0.000195	1.570096	5.201774	9.472700	9.842138
24.410429	555.954553	112.761643	98.654894	0.000174	0.000195	1.569996	11.185667	7.679938	9.750336
24.430493	555.597448	112.375269	98.691081	0.000144	0.000088	1.569996	8.487715	11.192987	9.650553
24.450441	555.401003	112.141238	98.670124	0.000174	0.000195	1.569996	5.451144	10.648773	9.673647
24.470382	555.213128	111.973945	98.661098	0.000174	0.000195	1.570096	6.886765	11.771501	9.675563
24.490421	554.866737	111.532500	98.696746	0.000144	0.000088	1.569996	3.959411	9.032017	9.793719
24.510419	554.658867	111.354214	98.675566	0.000174	0.000194	1.569996	4.972284	8.581860	9.885755
24.530447	554.293814	110.964577	98.657018	0.000174	0.000194	1.569996	8.197301	7.023028	10.031294
24.550420	554.116742	110.742131	98.647669	0.000174	0.000194	1.569996	8.974056	5.962324	10.028963
24.570390	553.928540	110.575149	98.638270	0.000174	0.000194	1.569996	9.713785	9.383742	10.016232
24.590421	553.581221	110.134577	98.673011	0.000144	0.000087	1.569996	5.796464	11.574839	10.065789
24.610433	553.581221	110.134577	98.673011	0.000144	0.000087	1.569996	5.796464	11.574839	10.065789
24.630530	553.142581	109.704859	98.649836	0.000175	0.000194	1.570096	7.287457	11.132432	10.042620
24.650418	552.965089	109.482811	98.640145	0.000175	0.000194	1.569996	5.753998	6.559826	10.096956
24.670537	552.794684	109.264833	98.683995	0.000144	0.000087	1.569996	6.392994	4.205584	10.158777
24.690427	552.355512	108.835633	98.660253	0.000175	0.000194	1.569996	6.358212	6.236159	10.183775
24.710421	552.177731	108.613860	98.650321	0.000175	0.000194	1.569996	13.309646	11.153681	9.962984
24.730437	552.007038	108.396153	98.693831	0.000144	0.000087	1.569996	11.060070	13.008543	9.823138
24.750513	551.560168	107.963478	98.616083	0.000205	0.000301	1.570096	4.593042	7.602740	9.865639
24.770440	551.442358	107.775542	98.651535	0.000175	0.000194	1.569996	5.178769	6.585250	9.895871
24.790492	551.211119	107.524551	98.649124	0.000175	0.000194	1.569996	6.266059	6.126629	9.905718
24.810612	550.824000	107.125934	98.616548	0.000205	0.000301	1.569996	3.865102	5.243188	10.032320
24.830420	550.652819	106.908694	98.659497	0.000175	0.000194	1.569996	6.452884	5.727494	10.032765
24.850420	550.474392	106.687536	98.649050	0.000175	0.000194	1.569996	9.648625	9.051156	9.918643
24.870427	550.064165	106.215927	98.635680	0.000175	0.000194	1.569996	6.127219	9.676850	9.797933
24.890446	549.862178	106.042916	98.666309	0.000175	0.000194	1.570096	4.524118	6.540190	9.878015
24.910555	549.504673	105.601226	98.644883	0.000175	0.000194	1.569996	7.990346	7.298161	9.917884
24.930419	549.315267	105.435419	98.634095	0.000175	0.000194	1.569996	4.066674	5.169270	10.014661
24.950443	549.052740	105.229140	98.618847	0.000206	0.000300	1.569996	5.713725	5.805103	10.082201
24.970454	548.691400	104.846817	98.650063	0.000175	0.000194	1.569996	9.100856	7.272249	10.109770
24.990419	548.448629	104.651714	98.646536	0.000175	0.000194	1.569996	11.346048	9.218270	10.044092
25.010420	548.259014	104.486107	98.635438	0.000175	0.000194	1.569996	8.055975	7.451113	10.075819
25.030450	547.824138	104.063722	98.661527	0.000175	0.000193	1.569896	5.601071	4.386734	10.203556
25.050420	547.573989	103.864834	98.604705	0.000206	0.000300	1.569996	7.408942	6.179879	10.178163
25.070541	547.402395	103.683451	98.646290	0.000069	0.000224	1.569996	7.141206	4.923916	10.161520
25.090391	546.949552	103.312236	98.618796	0.000099	0.000331	1.569996	4.565689	3.512421	10.277776
25.110420	546.766831	103.150871	98.660115	0.000069	0.000224	1.569996	9.712636	6.183711	10.181168
25.130423	546.512641	102.976073	98.655819	0.000175	0.000193	1.569996	13.528363	10.491557	9.992743
25.150422	546.089649	102.561570	98.639692	0.000176	0.000193	1.569996	4.568183	9.237498	9.916319
25.170441	545.886836	102.389370	98.668667	0.000176	0.000193	1.569996	3.568793	7.224410	9.934856
25.190399	545.643456	102.194843	98.664018	0.000176	0.000193	1.570096	8.635398	7.886414	9.829664
25.210462	545.231008	101.760855	98.647280	0.000069	0.000224	1.569896	5.404957	2.813093	9.818204
25.230420	545.028019	101.588827	98.675890	0.000069	0.000224	1.569896	7.973663	4.122988	9.833039
25.250422	544.784442	101.394487	98.670890	0.000069	0.000224	1.569896	9.936592	5.287418	9.799908
25.270447	544.399970	101.088553	98.699027	0.000145	0.000086	1.569996	6.353356	7.322553	9.834028
25.290421	544.209580	100.923695	98.686716	0.000145	0.000086	1.569996	7.557520	8.814564	9.841552
25.310422	543.808757	100.583107	98.649963	0.000176	0.000193	1.569996	8.826014	10.267073	9.860646
25.330387	543.625446	100.422309	98.689970	0.000145	0.000086	1.569996	5.849331	8.108762	9.891381
25.350505	543.173879	99.994326	98.607411	0.000207	0.000300	1.569896	7.731781	6.112468	10.026908
25.370440	542.990443	99.833656	98.647173	0.000176	0.000193	1.569896	10.583955	6.073767	10.017590
25.390423	542.555726	99.475189	98.628611	0.000176	0.000193	1.569896	9.286652	8.643745	9.958922
25.410419	542.352233	99.303666	98.656125	0.000176	0.000193	1.569996	5.325160	7.283822	10.037601
25.430423	542.161458	99.139185	98.643231	0.000176	0.000193	1.569996	5.174325	7.985391	10.053245
25.450509	541.767045	98.803326	98.657557	0.000176	0.000193	1.569996	8.783709	6.997834	9.981909
25.470419	541.576163	98.638951	98.644489	0.000176	0.000193	1.569996	7.884686	7.312311	9.984353
25.490459	541.331861	98.445315	98.638137	0.000176	0.000193	1.569996	8.431778	7.793022	9.992906
25.510421	540.946960	98.055656	98.651880	0.000176	0.000193	1.569896	11.268412	7.329848	9.997234
25.530379	540.755914	97.891445	98.638570	0.000176	0.000193	1.569896	9.005014	7.453864	10.069153
25.550479	540.572028	97.731213	98.677311	0.000145	0.000086	1.569996	9.594144	8.556898	10.112008
25.570442	540.123580	97.366707	98.697099	0.000145	0.000086	1.569996	10.041615	10.270443	10.206556
25.590453	539.697434	96.955384	98.676489	0.000145	0.000086	1.569996	7.870820	5.786805	10.201957
25.610422	539.486189	96.780485	98.650814	0.000176	0.000193	1.569896	7.768578	6.406403	10.223161
25.630515	539.090748	96.445664	98.663221	0.000176	0.000193	1.569896	9.521256	5.648871	10.243823
25.650419	538.899359	96.281800	98.649354	0.000176	0.000193	1.569996	7.269217	6.131552	10.253428
25.670420	538.715132	96.121907	98.687315	0.000145	0.000086	1.569996	7.895211	6.564457	10.271793
25.690476	538.268317	95.700390	98.653747	0.000176	0.000193	1.569896	9.277648	6.952227	10.252101
25.710418	538.076765	95.536690	98.639638	0.000176	0.000193	1.569996	8.590490	9.861859	10.166760
